data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2023-11-05,202345,747.0,747,747.0,747,0.8554394,6.1228604,0,1,355030820234520039,2024-11-12,,1.0571773,1.220018E+7,15.9571,91.8677571428571,0,0,1,73.7184142857143,49.2739571428571,20.7874857142857,27.4407857142857,117,,,,,1662982
2023-10-29,202344,633.0,633,633.0,633,0.0125154415,5.188448,0,1,355030820234420032,2024-11-05,,0.8850276,1.220018E+7,18.9398142857143,94.9034142857143,1,0,1,82.6991428571429,64.8747142857143,21.6154857142857,25.3285,82,,,,,1662982
2023-10-22,202343,754.0,754,754.0,754,0.6884236,6.180237,0,1,355030820234320026,2024-10-30,,1.0257891,1.220018E+7,17.7493714285714,95.7368285714286,0,0,1,82.8218,63.6740428571429,21.0893142857143,26.1602142857143,101,,,,,1662982
2023-10-15,202342,707.0,707,707.0,707,0.08363989,5.7949963,0,1,355030820234220019,2024-10-23,,0.93042094,1.220018E+7,16.2817571428571,96.1909428571429,0,0,1,87.5496285714286,72.9439571428571,18.7132142857143,22.6687571428571,93,,,,,1662982
2023-10-08,202341,691.0,691,691.0,691,0.05725463,5.663851,0,1,355030820234120012,2024-10-16,,0.92022437,1.220018E+7,17.0515428571429,96.4532714285714,0,0,1,86.6913142857143,71.1116142857143,19.5641,23.5120571428571,71,,,,,1662982
2023-10-01,202340,850.0,850,850.0,850,0.99949497,6.96711,0,1,355030820234020005,2024-10-09,,1.1808081,1.220018E+7,17.7808857142857,96.4092142857143,0,1,1,85.5426714285714,68.5868142857143,21.1125857142857,26.2828285714286,119,,,,,1662982
2023-09-24,202339,703.0,703,703.0,703,0.8753903,5.76221,0,3,355030820233919998,2024-10-02,,1.0643944,1.220018E+7,17.2815857142857,95.1000714285714,0,0,1,77.9120285714286,56.2209857142857,21.4322714285714,27.1981714285714,96,,,,,1662982
2023-09-17,202338,784.0,784,784.0,784,0.99999905,6.4261346,0,3,355030820233819990,2024-09-24,,1.2921877,1.220018E+7,17.3917857142857,89.1397571428571,0,1,1,68.1814428571429,37.8676428571429,23.0671142857143,30.5214285714286,108,,,,,1662982
2023-09-10,202337,650.0,650,650.0,650,0.957988,5.3277903,0,1,355030820233719984,2024-09-18,,1.1031722,1.220018E+7,15.2966428571429,90.0832,0,1,1,70.5542428571429,42.5773142857143,20.3443714285714,27.2457714285714,94,,,,,1662982
2023-09-03,202336,571.0,571,571.0,571,0.28960398,4.6802588,0,1,355030820233619979,2024-09-13,,0.96798193,1.220018E+7,16.7229857142857,93.5932714285714,0,0,1,77.0685857142857,54.3378857142857,20.7415428571429,26.1458857142857,70,,,,,1662982
2023-08-27,202335,597.0,597,597.0,597,0.5538901,4.8933706,0,1,355030820233519969,2024-09-03,,1.007886,1.220018E+7,12.1782571428571,95.5398571428571,0,0,1,82.5919857142857,60.3040571428571,15.9338428571429,21.4897,57,,,,,1662982
2023-08-20,202334,591.0,591,591.0,591,0.5116484,4.8441906,0,1,355030820233419962,2024-08-27,,1.0017004,1.220018E+7,16.2878428571429,82.0817142857143,0,0,1,66.6533714285714,47.3629714285714,20.2086571428571,25.5547714285714,81,,,,,1662982
2023-08-13,202333,593.0,593,593.0,593,0.7214722,4.8605843,0,1,355030820233319956,2024-08-21,,1.0349828,1.220018E+7,15.6612714285714,91.3132714285714,0,0,1,77.3231,56.5269,18.8150857142857,23.4179428571429,85,,,,,1662982
2023-08-06,202332,605.0,605,605.0,605,0.93905705,4.9589434,0,1,355030820233219949,2024-08-14,,1.0952182,1.220018E+7,15.1955285714286,90.8966571428571,0,0,1,73.4848857142857,45.8993142857143,19.1621571428571,25.5654285714286,76,,,,,1662982
2023-07-30,202331,587.0,587,587.0,587,0.7235393,4.811404,0,1,355030820233119941,2024-08-06,,1.0355449,1.220018E+7,12.4073428571429,95.8009,0,0,1,77.6939,43.8733142857143,17.1616857142857,24.7207285714286,92,,,,,1662982
2023-07-23,202330,533.0,533,533.0,533,0.0012401796,4.368788,0,1,355030820233019934,2024-07-30,,0.83757204,1.220018E+7,13.6395428571429,92.0808714285714,0,0,1,74.0196285714286,45.3073571428571,18.0507857142857,24.2536,73,,,,,1662982
2023-07-16,202329,528.0,528,528.0,528,2.9553004e-10,4.327805,0,1,355030820232919928,2024-07-24,,0.70527786,1.220018E+7,12.8532714285714,94.7715571428571,0,0,1,83.2170285714286,61.8073571428571,15.9341,20.7489142857143,80,,,,,1662982
2023-07-09,202328,628.0,628,628.0,628,1.0538792e-11,5.147465,0,1,355030820232819919,2024-07-15,,0.7071297,1.220018E+7,14.4030428571429,88.6919428571429,0,0,1,73.5174571428571,47.7911714285714,17.5535,22.2124428571429,98,,,,,1662982
2023-07-02,202327,727.0,727,727.0,727,2.7888802e-13,5.9589286,0,1,355030820232719913,2024-07-09,0,0.70701426,1.220018E+7,14.4285714285714,78.9327908571428,0,0,1,75.6476341428571,72.2852871428571,15.25,16,99,,,,,1662982
2023-06-25,202326,892.0,892,892.0,892,1.0650687e-09,7.3113675,0,1,355030820232619905,2024-07-01,0,0.76699734,1.220018E+7,18.4285714285714,72.2878577142857,1,0,1,70.1978318571429,67.8325375714286,18.8116882857143,19.2857142857143,154,,,,,1662982
2023-06-18,202325,1053.0,1053,1053.0,1053,1.9279334e-10,8.631021,0,1,355030820232519898,2024-06-24,0,0.77425045,1.220018E+7,14.8571428571429,81.3490735714286,0,0,1,78.4202214285714,74.0854094285714,15.4523808571429,16.1428571428571,176,,,,,1662982
2023-06-11,202324,1148.0,1148,1148.0,1148,0.0,9.409698,0,1,355030820232419884,2024-06-10,,0.6745911,1.220018E+7,13.3478,93.1383857142857,0,0,1,84.1892714285714,69.8617142857143,15.7989,19.0970285714286,277,,,,,1662982
2023-06-04,202323,1254.0,1254,1254.0,1254,0.0,10.278537,0,1,355030820232319884,2024-06-10,,0.5827505,1.220018E+7,11.8343142857143,93.4303285714286,0,0,1,76.1186,44.5206428571429,16.6844714285714,23.6166857142857,273,,,,,1662982
2023-05-28,202322,1628.0,1628,1628.0,1628,0.0,13.344066,0,4,355030820232219877,2024-06-03,0,0.63560224,1.220018E+7,16.1481481481481,89.1444240740741,0,0,1,86.9922665925926,84.2552811111111,16.4713804444444,16.7407407407407,389,,,,,1662982
2023-05-21,202321,2183.0,2183,2183.0,2183,0.0,17.893179,0,4,355030820232119870,2024-05-27,0,0.77423304,1.220018E+7,15.6666666666667,89.0689558095238,0,0,2,75.1555209047619,55.0049813809524,18.4900793809524,21.6666666666667,457,,,,,1662982
2023-05-14,202320,2689.0,2689,2689.0,2689,0.0087734675,22.040659,0,4,355030820232019863,2024-05-20,0,0.9382454,1.220018E+7,13.9565217391304,85.9951169565217,0,0,2,79.2346392173913,67.2094385217391,15.3333332173913,17.6521739130435,799,,,,,1662982
2023-05-07,202319,2855.0,2855,2855.0,2855,0.9396056,23.401295,0,4,355030820231919856,2024-05-13,0,1.0423611,1.220018E+7,18,89.8527071428571,0,0,2,87.1094934285714,81.2137785714286,18.4642857142857,19.5714285714286,972,,,,,1662982
2023-04-30,202318,3146.0,3146,3146.0,3146,1.0,25.786505,0,4,355030820231819849,2024-05-06,0,1.1653546,1.220018E+7,19.1428571428571,91.5683005714286,1,1,2,89.105104,87.6181462857143,19.5324674285714,19.8571428571429,958,,,,,1662982
2023-04-23,202317,2570.0,2570,2570.0,2570,0.008897402,21.065264,0,4,355030820231719842,2024-04-29,0,0.9370307,1.220018E+7,16.3636363636364,92.7699859090909,0,0,2,79.297976,52.836236,19.0719697272727,23.5909090909091,887,,,,,1662982
2023-04-16,202316,2574.0,2574,2574.0,2574,0.031613108,21.09805,0,4,355030820231619835,2024-04-22,0,0.9501661,1.220018E+7,16.4285714285714,92.1804457142857,0,0,2,75.7383111428571,50.8028415714286,19.3809521428571,24,962,,,,,1662982
2023-04-09,202315,3018.0,3018,3018.0,3018,0.99999803,24.737339,0,4,355030820231519828,2024-04-15,0,1.1302772,1.220018E+7,17.8571428571429,93.0836877142857,0,1,2,79.9696221428571,57.9606898571429,20.5227737142857,24.8571428571429,1023,,,,,1662982
2023-04-02,202314,2544.0,2544,2544.0,2544,0.4207737,20.852152,0,4,355030820231419821,2024-04-08,0,0.9944186,1.220018E+7,17.5714285714286,92.2689082857143,0,0,2,81.6239428571429,62.483194,19.9464282857143,24,914,,,,,1662982
2023-03-26,202313,2757.0,2757,2757.0,2757,1.0,22.598028,0,4,355030820231319815,2024-04-02,0,1.20432,1.220018E+7,20.3076923076923,86.3541609230769,1,1,2,77.3192041538462,62.2738027692308,22.0595236923077,24.4615384615385,852,,,,,1662982
2023-03-19,202312,2724.0,2724,2724.0,2724,1.0,22.32754,0,4,355030820231219809,2024-03-27,0,1.3866495,1.220018E+7,19.8571428571429,87.5819271428571,1,1,2,75.4023978571429,53.904714,22.7440474285714,26.7142857142857,700,,,,,1662982
2023-03-12,202311,2293.0,2293,2293.0,2293,1.0,18.794806,0,4,355030820231119801,2024-03-19,0,1.3721675,1.220018E+7,20.1481481481481,91.0512692592593,1,1,2,89.64497,88.6491818518518,20.4320986666667,20.7407407407407,504,,,,,1662982
2023-03-05,202310,1936.0,1936,1936.0,1936,1.0,15.868618,0,3,355030820231019795,2024-03-13,0,1.345746,1.220018E+7,21.4285714285714,82.422247,1,1,2,80.1404651428571,77.5561068571429,21.8857142857143,22.4285714285714,407,,,,,1662982
2023-02-26,202309,1703.0,1703,1703.0,1703,1.0,13.958811,0,3,355030820230919787,2024-03-05,0,1.2980292,1.220018E+7,22.2857142857143,80.8571007142857,1,1,2,79.6172434285714,77.9788222857143,22.4714285714286,22.5714285714286,348,,,,,1662982
2023-02-19,202308,1335.0,1335,1335.0,1335,0.9695235,10.942462,0,3,355030820230819780,2024-02-27,0,1.0766646,1.220018E+7,19.6296296296296,92.7731431111111,1,1,1,83.218588,64.0791351851852,21.5371712592593,25.2962962962963,242,,,,,1662982
2023-02-12,202307,1294.0,1294,1294.0,1294,0.99898696,10.6064005,0,3,355030820230719774,2024-02-21,0,1.1333454,1.220018E+7,22.7727272727273,79.9244554545455,1,1,1,78.1360109090909,75.8289790909091,23.0454545454545,23.3181818181818,210,,,,,1662982
2023-02-05,202306,1291.0,1291,1291.0,1291,1.0,10.581811,0,3,355030820230619768,2024-02-15,0,1.2677718,1.220018E+7,21.5714285714286,83.9002528571429,1,1,1,83.15482,82.4301385714286,21.6190477142857,21.7142857142857,179,,,,,1662982
2023-01-29,202305,1157.0,1157,1157.0,1157,1.0,9.387247,0,3,355030820230519760,2024-02-07,0,1.3055737,12325232,21.2857142857143,88.5931937142857,1,1,1,83.7916262857143,75.5629297142857,22.1369045714286,23.7142857142857,195,,,,,1662982
2023-01-22,202304,1008.0,1008,1008.0,1008,1.0,8.178345,0,3,355030820230419752,2024-01-30,0,1.378222,12325232,21.7142857142857,76.484451,1,1,1,76.2450814285714,76.005712,21.8571428571429,22,150,,,,,1662982
2023-01-15,202303,927.0,927,927.0,927,1.0,7.521157,0,3,355030820230319748,2024-01-26,0,1.75663,12325232,22.2857142857143,82.3095042857143,1,1,1,82.3095042857143,82.3095042857143,22.2857142857143,22.2857142857143,134,,,,,1662982
2023-01-08,202302,720.0,720,720.0,720,1.0,5.841675,0,3,355030820230219748,2024-01-26,0,2.5183942,12325232,19.2857142857143,90.2450977142857,1,1,1,83.7140311428571,71.5609658571429,20.9880954285714,23.8571428571429,127,,,,,1662982
2023-01-01,202301,640.0,640,640.0,640,1.0,5.1926003,0,1,355030820230119741,2024-01-19,0,4.5955157,12325232,18.5714285714286,89.9196377142857,1,1,1,81.044086,66.2386978571429,20.184524,22.8571428571429,139,,,,,1662982
